PKT_SIZE,FLAGS,FID,SEQ_NUMBER,NUMBER_OF_PKT,PKT_DELAY_NODE,PKT_RATE,BYTE_RATE,UTILIZATION,PKT_DELAY,PKT_RESEVED_TIME,FIRST_PKT_SENT,LAST_PKT_RESEVED,pkt_type__cbr,pkt_type__ping,pkt_type__tcp,to__Router,to__Server,to__Switch,from__Router,from__Server,from__Switch
55,1,12,6226,16103,0.0,328.522947,18068.8,0.008446,0.0,20.04168,1.030019,50.046382,0,0,0,0,0,1,1,0,0
1540,1,16,1133,16092,0.0,328.205808,505437.0,0.236337,0.0,4.668654,1.0,50.030211,0,0,1,0,0,1,0,0,0
1540,1,14,7596,16103,0.0,328.460131,505828.0,0.236498,0.0,24.166208,1.0,50.025737,0,0,1,1,0,0,0,0,1
1540,1,13,8605,16103,0.0,328.491489,505876.0,0.236498,0.0,27.225883,1.0,50.021057,0,0,1,1,0,0,0,0,1
1540,1,2,534,16091,0.0,328.297855,505578.0,0.236321,0.0,2.845205,1.0,50.013418,0,0,1,0,1,0,1,0,0
1540,1,16,14749,16092,0.00043,328.205808,505437.0,0.236337,0.0016,45.928595,1.0,50.030211,0,0,1,1,0,0,0,0,1
1540,1,1,9080,16091,0.000553,328.316229,505606.0,0.236321,0.001846,28.657054,1.0,50.010675,0,0,1,1,0,0,0,0,1
55,1,3,5243,16091,0.0,328.26412,18054.5,0.00844,0.0,17.093324,1.030022,50.048477,0,0,0,1,0,0,0,1,0
1540,1,12,8060,16103,0.0,328.522879,505925.0,0.236498,0.0,25.554306,1.0,50.016373,0,0,1,0,1,0,1,0,0
1000,1,26,6230,6250,0.0,124.942427,124942.0,0.059605,0.0008,74.87104,25.0,75.02304,1,0,0,0,0,1,0,0,0
55,1,8,119,16090,0.0,328.167767,18049.2,0.00844,0.0,1.625115,1.030051,50.059851,0,0,0,0,0,0,0,0,1
1540,1,4,726,16091,0.0,328.240918,505490.0,0.236321,0.0,3.417939,1.0,50.02192,0,0,1,0,0,1,0,0,0
1540,1,8,13917,16090,0.0,328.167486,505378.0,0.236307,0.0,43.421352,1.0,50.029842,0,0,1,0,0,1,0,0,0
1540,1,7,7480,16091,0.0,328.192835,505416.0,0.236321,0.0,23.813666,1.0,50.029102,0,0,1,1,0,0,0,0,1
1540,1,3,9790,16091,0.001181,328.26404,505526.0,0.236321,0.001181,30.834325,1.0,50.018467,0,0,1,0,1,0,1,0,0
1000,1,26,5469,6250,0.0004,124.942427,124942.0,0.059605,0.0008,68.78304,25.0,75.02304,1,0,0,1,0,0,0,0,1
1540,1,11,4432,16103,0.0,328.561898,505985.0,0.236498,0.0,14.615843,1.0,50.010552,0,0,1,1,0,0,0,0,1
55,1,9,13076,16088,0.0,328.113525,18046.2,0.008438,0.0,40.89864,1.030054,50.061864,0,0,0,0,0,1,1,0,0
1540,1,11,8221,16103,0.0,328.561898,505985.0,0.236498,0.001568,26.036197,1.0,50.010552,0,0,1,1,0,0,0,0,1
55,1,12,8067,16103,0.0,328.522947,18068.8,0.008446,0.0,25.610424,1.030019,50.046382,0,0,0,0,0,0,0,0,1
1000,1,26,4304,6250,0.0,124.942427,124942.0,0.059605,0.0008,59.46304,25.0,75.02304,1,0,0,0,0,1,0,0,0
55,1,6,6866,16091,0.0,328.204851,18051.3,0.00844,0.0,21.987492,1.030042,50.057349,0,0,0,0,0,0,0,0,1
1540,1,14,15503,16103,0.0,328.460131,505828.0,0.236498,0.0,48.228845,1.0,50.025737,0,0,1,0,0,1,0,0,0
1540,1,6,7895,16091,0.0,328.204637,505434.0,0.236321,0.002335,25.080144,1.0,50.027339,0,0,1,1,0,0,0,0,1
1540,1,2,4684,16091,0.0,328.297855,505578.0,0.236321,0.0,15.370972,1.0,50.013418,0,0,1,1,0,0,0,0,1
576,1,1,999105,5628,0.114464,658.090443,378989.000956,0.03091,0.15368,18.81264,1.447776,9.999792,0,0,1,0,1,0,0,1,0
1540,1,16,1751,16092,0.0,328.205808,505437.0,0.236337,0.0,6.54004,1.0,50.030211,0,0,1,0,1,0,1,0,0
1000,1,31,1075,6250,5e-06,124.944225,124944.0,0.059605,5e-06,33.630245,25.0,75.02232,1,0,0,0,1,0,1,0,0
1540,1,1,10838,16091,0.000123,328.316229,505606.0,0.236321,0.000123,34.017562,1.0,50.010675,0,0,1,0,1,0,1,0,0
1540,1,9,2298,16088,0.0,328.11323,505294.0,0.236278,0.0,8.179765,1.0,50.031854,0,0,1,1,0,0,0,0,1
1000,1,26,266,6250,0.0004,124.942427,124942.0,0.059605,0.000878,27.159118,25.0,75.02304,1,0,0,1,0,0,0,0,1
1000,1,22,3410,6250,8e-05,124.944025,124944.0,0.059605,0.00016,52.3104,25.0,75.0224,1,0,0,0,1,0,1,0,0
55,1,3,8603,16091,0.0,328.26412,18054.5,0.00844,0.0,27.271163,1.030022,50.048477,0,0,0,0,0,1,1,0,0
1000,1,22,454,6250,0.000138,124.944025,124944.0,0.059605,0.000341,28.662581,25.0,75.0224,1,0,0,1,0,0,0,0,1
1540,1,13,14508,16103,0.0,328.491489,505876.0,0.236498,0.0,45.184978,1.0,50.021057,0,0,1,0,1,0,1,0,0
1540,1,6,8930,16091,0.0,328.204637,505434.0,0.236321,0.0,28.220518,1.0,50.027339,0,0,1,0,0,1,0,0,0
55,1,3,8983,16091,0.0,328.26412,18054.5,0.00844,0.0,28.426256,1.030022,50.048477,0,0,0,0,0,0,0,0,1
1540,1,12,8839,16103,0.0,328.522879,505925.0,0.236498,0.000123,27.929584,1.0,50.016373,0,0,1,1,0,0,0,0,1
55,1,8,3741,16090,0.0,328.167767,18049.2,0.00844,0.0,12.555352,1.030051,50.059851,0,0,0,0,0,0,0,0,1
1000,1,39,1081,6250,0.000763,124.941028,124941.0,0.059605,0.001444,33.679684,25.0,75.0236,1,0,0,0,1,0,1,0,0
1540,1,13,4625,16103,0.0,328.491489,505876.0,0.236498,0.0,15.183386,1.0,50.021057,0,0,1,0,0,1,0,0,0
1000,1,32,4858,6250,8e-05,124.943825,124944.0,0.059605,0.00024,63.89448,25.0,75.02248,1,0,0,1,0,0,0,0,1
55,1,11,2655,16103,0.0,328.561918,18070.9,0.008446,0.0,9.272822,1.030013,50.040562,0,0,0,0,0,0,0,0,1
55,1,6,612,16091,0.0,328.204851,18051.3,0.00844,0.0,3.128312,1.030042,50.057349,0,0,0,1,0,0,0,1,0
1540,1,3,10622,16091,0.0,328.26404,505526.0,0.236321,0.0,33.353689,1.0,50.018467,0,0,1,0,1,0,1,0,0
1540,1,16,6367,16092,0.0,328.205808,505437.0,0.236337,0.0,20.443806,1.0,50.030211,0,0,1,1,0,0,0,0,1
55,1,14,14199,16103,0.0,328.460278,18065.3,0.008446,0.0,44.271926,1.030032,50.055747,0,0,0,1,0,0,0,1,0
1000,1,23,381,6250,0.0,124.943625,124944.0,0.059605,0.000379,28.078619,25.0,75.02256,1,0,0,0,0,1,0,0,0
1000,1,22,2841,6250,0.000758,124.944025,124944.0,0.059605,0.001691,47.759931,25.0,75.0224,1,0,0,1,0,0,0,0,1
55,1,13,6867,16103,0.0,328.491596,18067.0,0.008446,0.0,21.976728,1.030026,50.051067,0,0,0,1,0,0,0,1,0
1540,1,7,8686,16091,0.0,328.192835,505416.0,0.236321,0.0,27.490306,1.0,50.029102,0,0,1,0,1,0,1,0,0
1540,1,13,1732,16103,0.0,328.491489,505876.0,0.236498,0.0,6.47079,1.0,50.021057,0,0,1,1,0,0,0,0,1
1540,1,8,6753,16090,0.0,328.167486,505378.0,0.236307,0.0,21.641123,1.0,50.029842,0,0,1,0,0,1,0,0,0
1540,1,1,7584,16091,0.0,328.316229,505606.0,0.236321,0.0,24.124186,1.0,50.010675,0,0,1,0,1,0,1,0,0
1540,1,16,5645,16092,0.0,328.205808,505437.0,0.236337,0.0,18.269544,1.0,50.030211,0,0,1,0,1,0,1,0,0
1540,1,8,12338,16090,0.0,328.167486,505378.0,0.236307,0.000162,38.610594,1.0,50.029842,0,0,1,0,0,1,0,0,0
55,1,7,11771,16091,0.0,328.19309,18050.6,0.00844,0.0,36.928789,1.030048,50.059112,0,0,0,0,0,0,0,0,1
55,1,14,6335,16103,0.0,328.460278,18065.3,0.008446,0.0,20.392082,1.030032,50.055747,0,0,0,1,0,0,0,1,0
1000,1,37,2446,6250,0.0,124.941827,124942.0,0.059605,0.001114,44.599354,25.0,75.02328,1,0,0,0,0,1,0,0,0
1540,1,15,417,16103,0.0,328.431807,505785.0,0.236498,0.0,2.492909,1.0,50.029965,0,0,1,0,0,1,0,0,0
1000,1,34,2338,6250,0.00024,124.943026,124943.0,0.059605,0.000574,43.734814,25.0,75.0228,1,0,0,1,0,0,0,0,1
1000,1,23,4418,6250,0.00016,124.943625,124944.0,0.059605,0.00032,60.37456,25.0,75.02256,1,0,0,1,0,0,0,0,1
1000,1,31,1327,6250,0.0,124.944225,124944.0,0.059605,0.000305,35.646545,25.0,75.02232,1,0,0,0,0,1,0,0,0
1000,1,31,612,6250,0.0,124.944225,124944.0,0.059605,5e-05,29.92629,25.0,75.02232,1,0,0,0,0,1,0,0,0
55,1,1,10111,16091,0.0,328.316229,18057.4,0.00844,0.0,31.851597,1.03001,50.040685,0,0,0,1,0,0,0,1,0
576,1,1,2473641,5628,0.114464,658.090443,378989.000956,0.03091,0.15368,44.165856,1.447776,9.999792,0,0,1,0,1,0,0,1,0
1000,1,28,5400,6250,0.00056,124.941627,124942.0,0.059605,0.00112,68.23136,25.0,75.02336,1,0,0,1,0,0,0,0,1
55,1,8,9624,16090,0.0,328.167767,18049.2,0.00844,0.0,30.383324,1.030051,50.059851,0,0,0,1,0,0,0,1,0
1000,1,25,2298,6250,0.000443,124.942826,124943.0,0.059605,0.000816,43.415056,25.0,75.02288,1,0,0,0,1,0,1,0,0
1540,1,12,5610,16103,0.0,328.522879,505925.0,0.236498,0.0,18.140981,1.0,50.016373,0,0,1,0,1,0,1,0,0
1540,1,8,15667,16090,0.0,328.167486,505378.0,0.236307,0.0,48.749602,1.0,50.029842,0,0,1,0,0,1,0,0,0
1000,1,37,1072,6250,0.000529,124.941827,124942.0,0.059605,0.001009,33.607249,25.0,75.02328,1,0,0,0,1,0,1,0,0
1540,1,13,8233,16103,0.0,328.491489,505876.0,0.236498,0.0,26.10215,1.0,50.021057,0,0,1,0,1,0,1,0,0
55,1,7,16088,16091,0.0,328.19309,18050.6,0.00844,0.0,50.057841,1.030048,50.059112,0,0,0,0,0,1,1,0,0
55,1,3,13972,16091,0.0,328.26412,18054.5,0.00844,0.0,43.614626,1.030022,50.048477,0,0,0,0,0,1,1,0,0
55,1,13,4480,16103,0.0,328.491596,18067.0,0.008446,0.0,14.774968,1.030026,50.051067,0,0,0,0,0,1,1,0,0
1000,1,35,2606,6250,0.000443,124.942626,124943.0,0.059605,0.000771,45.879011,25.0,75.02296,1,0,0,0,1,0,1,0,0
1540,1,12,11922,16103,0.0,328.522879,505925.0,0.236498,0.001477,37.296029,1.0,50.016373,0,0,1,0,0,1,0,0,0
1540,1,16,8524,16092,0.001292,328.205808,505437.0,0.236337,0.001476,26.992866,1.0,50.030211,0,0,1,0,1,0,1,0,0
1000,1,36,3581,6250,0.00048,124.942227,124942.0,0.059605,0.00088,53.67912,25.0,75.02312,1,0,0,0,1,0,1,0,0
1000,1,21,4373,6250,0.0,124.944425,124944.0,0.059605,0.0,60.01424,25.0,75.02224,1,0,0,1,0,0,0,0,1
55,1,14,6987,16103,0.0,328.460278,18065.3,0.008446,0.0,22.341474,1.030032,50.055747,0,0,0,0,0,0,0,0,1
55,1,6,15776,16091,0.0,328.204851,18051.3,0.00844,0.0,49.107096,1.030042,50.057349,0,0,0,0,0,0,0,0,1
55,1,6,4242,16091,0.0,328.204851,18051.3,0.00844,0.0,14.059983,1.030042,50.057349,0,0,0,1,0,0,0,1,0
1000,1,30,5180,6250,0.0,124.940828,124941.0,0.059605,0.00144,66.47168,25.0,75.02368,1,0,0,0,0,1,0,0,0
1000,1,25,3446,6250,0.00032,124.942826,124943.0,0.059605,0.00064,52.59888,25.0,75.02288,1,0,0,0,1,0,1,0,0
1000,1,24,4603,6250,0.00024,124.943226,124943.0,0.059605,0.00048,61.85472,25.0,75.02272,1,0,0,1,0,0,0,0,1
1000,1,39,3256,6250,0.0,124.941028,124941.0,0.059605,0.00136,51.0796,25.0,75.0236,1,0,0,0,0,1,0,0,0
1540,1,4,1788,16091,0.0,328.240918,505490.0,0.236321,0.0,6.619392,1.0,50.02192,0,0,1,0,1,0,1,0,0
55,1,11,11252,16103,0.0,328.561918,18070.9,0.008446,0.0,35.303658,1.030013,50.040562,0,0,0,0,0,0,0,0,1
1540,1,3,7503,16091,0.0,328.26404,505526.0,0.236321,0.0,23.886365,1.0,50.018467,0,0,1,0,0,1,0,0,0
1540,1,15,11421,16103,0.0,328.431807,505785.0,0.236498,0.0,35.797597,1.0,50.029965,0,0,1,0,1,0,1,0,0
1000,1,31,2147,6250,0.0,124.944225,124944.0,0.059605,1.1e-05,42.206251,25.0,75.02232,1,0,0,0,0,1,0,0,0
55,1,5,5209,16091,0.0,328.218006,18052.0,0.00844,0.0,16.975896,1.030035,50.055377,0,0,0,1,0,0,0,1,0
1000,1,23,3426,6250,0.0,124.943625,124944.0,0.059605,0.00032,52.43856,25.0,75.02256,1,0,0,0,0,1,0,0,0
1000,1,23,2915,6250,0.0,124.943625,124944.0,0.059605,0.000454,48.350694,25.0,75.02256,1,0,0,0,0,1,0,0,0
1540,1,14,10469,16103,0.0,328.460131,505828.0,0.236498,0.0,32.890033,1.0,50.025737,0,0,1,1,0,0,0,0,1
1000,1,40,3160,6250,0.0008,124.940628,124941.0,0.059605,0.00152,50.31176,25.0,75.02376,1,0,0,0,1,0,1,0,0
1540,1,7,1357,16091,0.0,328.192835,505416.0,0.236321,0.0,5.336398,1.0,50.029102,0,0,1,1,0,0,0,0,1
1000,1,27,5132,6250,0.00048,124.942027,124942.0,0.059605,0.00096,66.0872,25.0,75.0232,1,0,0,0,1,0,1,0,0
1540,1,1,10595,16091,0.0,328.316229,505606.0,0.236321,0.0,33.284689,1.0,50.010675,0,0,1,1,0,0,0,0,1
55,1,3,8434,16091,0.0,328.26412,18054.5,0.00844,0.0,26.744043,1.030022,50.048477,0,0,0,0,0,0,0,0,1
1000,1,30,184,6250,0.0,124.940828,124941.0,0.059605,0.001512,26.503752,25.0,75.02368,1,0,0,0,0,1,0,0,0
55,1,5,4773,16091,0.0,328.218006,18052.0,0.00844,0.0,15.684968,1.030035,50.055377,0,0,0,1,0,0,0,1,0
55,1,3,6810,16091,0.0,328.26412,18054.5,0.00844,0.0,21.804753,1.030022,50.048477,0,0,0,0,0,1,1,0,0
55,1,6,4151,16091,0.0,328.204851,18051.3,0.00844,0.0,13.815756,1.030042,50.057349,0,0,0,0,0,0,0,0,1
1540,1,4,10525,16091,0.0,328.240918,505490.0,0.236321,0.0,33.085455,1.0,50.02192,0,0,1,0,0,1,0,0,0
1540,1,6,4447,16091,3e-06,328.204637,505434.0,0.236321,3e-06,14.651723,1.0,50.027339,0,0,1,1,0,0,0,0,1
1540,1,10,5399,16085,0.0,328.063862,505218.0,0.236234,0.0,17.541292,1.0,50.030088,0,0,1,1,0,0,0,0,1
1540,1,11,14308,16103,0.0,328.561898,505985.0,0.236498,0.001352,44.568442,1.0,50.010552,0,0,1,0,0,1,0,0,0
55,1,16,12217,16092,0.0,328.206042,18051.3,0.008441,0.0,38.264866,1.030045,50.060221,0,0,0,1,0,0,0,1,0
55,1,13,3931,16103,0.0,328.491596,18067.0,0.008446,0.0,13.142389,1.030026,50.051067,0,0,0,1,0,0,0,1,0
55,1,13,9422,16103,0.0,328.491596,18067.0,0.008446,0.0,29.728753,1.030026,50.051067,0,0,0,0,0,0,0,0,1
1540,1,16,3757,16092,0.0,328.205808,505437.0,0.236337,0.0,12.579685,1.0,50.030211,0,0,1,1,0,0,0,0,1
1000,1,24,5994,6250,0.00024,124.943226,124943.0,0.059605,0.00048,72.98272,25.0,75.02272,1,0,0,1,0,0,0,0,1
55,1,13,5026,16103,0.0,328.491596,18067.0,0.008446,0.0,16.421349,1.030026,50.051067,0,0,0,0,0,0,0,0,1
55,1,8,13405,16090,0.0,328.167767,18049.2,0.00844,0.0,41.895847,1.030051,50.059851,0,0,0,0,0,0,0,0,1
1540,1,5,9630,16091,0.0,328.217832,505455.0,0.236321,0.001724,30.352452,1.0,50.025368,0,0,1,0,0,1,0,0,0
1540,1,5,3393,16091,0.0,328.217832,505455.0,0.236321,0.0,11.48867,1.0,50.025368,0,0,1,1,0,0,0,0,1
1540,1,5,11439,16091,0.0,328.217832,505455.0,0.236321,0.0,35.857853,1.0,50.025368,0,0,1,1,0,0,0,0,1
55,1,1,12374,16091,0.0,328.316229,18057.4,0.00844,0.0,38.735781,1.03001,50.040685,0,0,0,0,0,0,0,0,1
55,1,2,8252,16091,0.0,328.297902,18056.4,0.00844,0.0,26.190781,1.030016,50.043427,0,0,0,0,0,1,1,0,0
55,1,3,1684,16091,0.0,328.26412,18054.5,0.00844,0.0,6.345781,1.030022,50.048477,0,0,0,1,0,0,0,1,0
1540,1,3,7030,16091,0.0,328.26404,505526.0,0.236321,0.0,22.438915,1.0,50.018467,0,0,1,1,0,0,0,0,1
1540,1,5,12224,16091,0.00068,328.217832,505455.0,0.236321,0.0016,38.264663,1.0,50.025368,0,0,1,1,0,0,0,0,1
1540,1,14,4503,16103,0.0,328.460131,505828.0,0.236498,0.0,14.822835,1.0,50.025737,0,0,1,1,0,0,0,0,1
1540,1,16,15960,16092,0.0,328.205808,505437.0,0.236337,0.000144,49.610491,1.0,50.030211,0,0,1,1,0,0,0,0,1
55,1,14,382,16103,0.0,328.460278,18065.3,0.008446,0.0,2.400435,1.030032,50.055747,0,0,0,0,0,1,1,0,0
1540,1,14,2592,16103,0.0,328.460131,505828.0,0.236498,0.0,9.070299,1.0,50.025737,0,0,1,0,1,0,1,0,0
1540,1,4,2757,16091,0.0,328.240918,505490.0,0.236321,0.0,9.554442,1.0,50.02192,0,0,1,0,0,1,0,0,0
55,1,2,2057,16091,0.0,328.297902,18056.4,0.00844,0.0,7.464896,1.030016,50.043427,0,0,0,1,0,0,0,1,0
1540,1,3,1276,16091,0.0,328.26404,505526.0,0.236321,0.0,5.083054,1.0,50.018467,0,0,1,0,1,0,1,0,0
1540,1,11,4217,16103,0.0,328.561898,505985.0,0.236498,0.0,13.953006,1.0,50.010552,0,0,1,0,1,0,1,0,0
55,1,8,6535,16090,0.0,328.167767,18049.2,0.00844,0.0,21.007254,1.030051,50.059851,0,0,0,0,0,1,1,0,0
55,1,6,15952,16091,0.0,328.204851,18051.3,0.00844,0.0,49.655874,1.030042,50.057349,0,0,0,0,0,0,0,0,1
1540,1,1,5982,16091,0.0,328.316229,505606.0,0.236321,0.0,19.267485,1.0,50.010675,0,0,1,1,0,0,0,0,1
1000,1,21,3542,6250,0.0,124.944425,124944.0,0.059605,0.0,53.36624,25.0,75.02224,1,0,0,0,0,1,0,0,0
55,1,15,2541,16103,0.0,328.432001,18063.8,0.008446,0.0,8.924592,1.030038,50.059974,0,0,0,0,0,1,1,0,0
1540,1,4,7081,16091,0.0,328.240918,505490.0,0.236321,0.0,22.597581,1.0,50.02192,0,0,1,1,0,0,0,0,1
1540,1,8,15808,16090,0.000583,328.167486,505378.0,0.236307,0.000583,49.177965,1.0,50.029842,0,0,1,0,1,0,1,0,0
55,1,11,9389,16103,0.0,328.561918,18070.9,0.008446,0.0,29.624909,1.030013,50.040562,0,0,0,0,0,1,1,0,0
55,1,10,13495,16085,0.0,328.064183,18043.5,0.008437,0.0,42.180235,1.030058,50.060098,0,0,0,1,0,0,0,1,0
1540,1,9,15209,16088,0.001046,328.11323,505294.0,0.236278,0.001846,47.352519,1.0,50.031854,0,0,1,0,1,0,1,0,0
1540,1,10,14137,16085,1.5e-05,328.063862,505218.0,0.236234,1.5e-05,44.098206,1.0,50.030088,0,0,1,0,1,0,1,0,0
1000,1,25,4662,6250,0.00032,124.942826,124943.0,0.059605,0.00064,62.32688,25.0,75.02288,1,0,0,1,0,0,0,0,1
55,1,7,10373,16091,0.0,328.19309,18050.6,0.00844,0.0,32.666703,1.030048,50.059112,0,0,0,0,0,1,1,0,0
1000,1,28,5412,6250,0.00056,124.941627,124942.0,0.059605,0.00112,68.32736,25.0,75.02336,1,0,0,0,1,0,1,0,0
1540,1,9,5118,16088,0.0,328.11323,505294.0,0.236278,0.0,16.693358,1.0,50.031854,0,0,1,0,0,1,0,0,0
55,1,16,10239,16092,0.0,328.206042,18051.3,0.008441,0.0,32.239487,1.030045,50.060221,0,0,0,0,0,0,0,0,1
55,1,1,44,5630,0.0,656.270166,36094.9,0.002953,0.03064,13.212304,1.417136,9.99592,0,0,1,0,1,0,0,1,0
1000,1,39,3851,6250,0.00072,124.941028,124941.0,0.059605,0.00136,55.8396,25.0,75.0236,1,0,0,0,1,0,1,0,0
1000,1,28,2310,6250,0.000763,124.941627,124942.0,0.059605,0.001442,43.511682,25.0,75.02336,1,0,0,0,1,0,1,0,0
1000,1,34,2747,6250,0.0,124.943026,124943.0,0.059605,0.00059,47.00683,25.0,75.0228,1,0,0,0,0,1,0,0,0
1540,1,16,9739,16092,0.001072,328.205808,505437.0,0.236337,0.0016,30.688445,1.0,50.030211,0,0,1,0,1,0,1,0,0
1540,1,16,7005,16092,0.0,328.205808,505437.0,0.236337,0.0,22.375447,1.0,50.030211,0,0,1,1,0,0,0,0,1
55,1,15,5819,16103,0.0,328.432001,18063.8,0.008446,0.0,18.826411,1.030038,50.059974,0,0,0,0,0,1,1,0,0
1540,1,2,2705,16091,0.0,328.297855,505578.0,0.236321,0.0,9.393386,1.0,50.013418,0,0,1,1,0,0,0,0,1
1000,1,31,5440,6250,8e-05,124.944225,124944.0,0.059605,8e-05,68.55032,25.0,75.02232,1,0,0,0,1,0,1,0,0
1000,1,25,3981,6250,0.0,124.942826,124943.0,0.059605,0.00064,56.87888,25.0,75.02288,1,0,0,0,0,1,0,0,0
55,1,6,5320,16091,0.0,328.204851,18051.3,0.00844,0.0,17.32009,1.030042,50.057349,0,0,0,0,0,1,1,0,0
1000,1,30,3846,6250,0.00072,124.940828,124941.0,0.059605,0.00144,55.79968,25.0,75.02368,1,0,0,1,0,0,0,0,1
1540,1,7,4034,16091,0.0,328.192835,505416.0,0.236321,0.0,13.427044,1.0,50.029102,0,0,1,0,1,0,1,0,0
1540,1,12,14914,16103,0.0,328.522879,505925.0,0.236498,0.0,46.421157,1.0,50.016373,0,0,1,0,0,1,0,0,0
1000,1,37,6249,6250,0.00056,124.941827,124942.0,0.059605,0.00104,75.02328,25.0,75.02328,1,0,0,0,1,0,1,0,0
1540,1,12,1275,16103,0.0,328.522879,505925.0,0.236498,0.0,5.079728,1.0,50.016373,0,0,1,0,0,1,0,0,0
1540,1,16,5277,16092,0.0,328.205808,505437.0,0.236337,0.0,17.168706,1.0,50.030211,0,0,1,0,1,0,1,0,0
55,1,11,15468,16103,0.0,328.561918,18070.9,0.008446,0.0,48.126885,1.030013,50.040562,0,0,0,0,0,0,0,0,1
1540,1,15,8051,16103,0.0,328.431807,505785.0,0.236498,0.0,25.565758,1.0,50.029965,0,0,1,0,0,1,0,0,0
55,1,7,4924,16091,0.0,328.19309,18050.6,0.00844,0.0,16.13071,1.030048,50.059112,0,0,0,0,0,0,0,0,1
1540,1,10,487,16085,0.0,328.063862,505218.0,0.236234,0.0,2.699672,1.0,50.030088,0,0,1,0,0,1,0,0,0
1000,1,26,1032,6250,0.000523,124.942427,124942.0,0.059605,0.00093,33.28717,25.0,75.02304,1,0,0,0,1,0,1,0,0
1540,1,3,11728,16091,0.0,328.26404,505526.0,0.236321,0.0,36.741799,1.0,50.018467,0,0,1,0,0,1,0,0,0
1540,1,15,10913,16103,0.0,328.431807,505785.0,0.236498,0.000247,34.27324,1.0,50.029965,0,0,1,0,0,1,0,0,0
55,1,1,169,16091,0.0,328.316229,18057.4,0.00844,0.0,1.753389,1.03001,50.040685,0,0,0,0,0,1,1,0,0
55,1,2,2420,16091,0.0,328.297902,18056.4,0.00844,0.0,8.552584,1.030016,50.043427,0,0,0,1,0,0,0,1,0
1000,1,21,2613,6250,2.2e-05,124.944425,124944.0,0.059605,2.2e-05,45.934262,25.0,75.02224,1,0,0,0,1,0,1,0,0
1000,1,30,3688,6250,0.00072,124.940828,124941.0,0.059605,0.00144,54.53568,25.0,75.02368,1,0,0,0,1,0,1,0,0
55,1,4,5668,16091,0.0,328.241051,18053.3,0.00844,0.0,18.363505,1.030029,50.051929,0,0,0,0,0,0,0,0,1
1540,1,9,14993,16088,0.0,328.11323,505294.0,0.236278,0.0,46.710183,1.0,50.031854,0,0,1,0,0,1,0,0,0
55,1,3,4174,16091,0.0,328.26412,18054.5,0.00844,0.0,13.867555,1.030022,50.048477,0,0,0,1,0,0,0,1,0
1540,1,10,14784,16085,1.7e-05,328.063862,505218.0,0.236234,0.001723,46.072155,1.0,50.030088,0,0,1,0,0,1,0,0,0
1000,1,37,4851,6250,0.00048,124.941827,124942.0,0.059605,0.00104,63.83928,25.0,75.02328,1,0,0,1,0,0,0,0,1
1540,1,4,1778,16091,0.0,328.240918,505490.0,0.236321,0.0,6.596107,1.0,50.02192,0,0,1,1,0,0,0,0,1
1540,1,10,6229,16085,0.0,328.063862,505218.0,0.236234,0.0,20.02978,1.0,50.030088,0,0,1,0,0,1,0,0,0
55,1,9,13222,16088,0.0,328.113525,18046.2,0.008438,0.0,41.32652,1.030054,50.061864,0,0,0,0,0,0,0,0,1
1000,1,29,2068,6250,0.000702,124.941228,124941.0,0.059605,0.001342,41.575582,25.0,75.02352,1,0,0,0,1,0,1,0,0
1000,1,39,2874,6250,0.000738,124.941028,124941.0,0.059605,0.001378,48.023618,25.0,75.0236,1,0,0,0,1,0,1,0,0
1540,1,9,8020,16088,0.0,328.11323,505294.0,0.236278,0.0,25.460766,1.0,50.031854,0,0,1,0,0,1,0,0,0
55,1,12,5311,16103,0.0,328.522947,18068.8,0.008446,0.0,17.305474,1.030019,50.046382,0,0,0,0,0,1,1,0,0
1540,1,9,8263,16088,0.0,328.11323,505294.0,0.236278,0.0,26.213514,1.0,50.031854,0,0,1,0,0,1,0,0,0
1540,1,14,6849,16103,0.0,328.460131,505828.0,0.236498,0.0,21.889302,1.0,50.025737,0,0,1,0,0,1,0,0,0
55,1,13,10301,16103,0.0,328.491596,18067.0,0.008446,0.0,32.406345,1.030026,50.051067,0,0,0,0,0,1,1,0,0
1000,1,21,2966,6250,0.0,124.944425,124944.0,0.059605,3.7e-05,48.758277,25.0,75.02224,1,0,0,1,0,0,0,0,1
55,1,11,9761,16103,0.0,328.561918,18070.9,0.008446,0.0,30.748061,1.030013,50.040562,0,0,0,0,0,1,1,0,0
1000,1,35,1899,6250,0.00039,124.942626,124943.0,0.059605,0.00071,40.22295,25.0,75.02296,1,0,0,0,1,0,1,0,0
55,1,8,174,16090,0.0,328.167767,18049.2,0.00844,0.0,1.805514,1.030051,50.059851,0,0,0,1,0,0,0,1,0
1540,1,9,3796,16088,0.0,328.11323,505294.0,0.236278,0.0,12.707958,1.0,50.031854,0,0,1,0,0,1,0,0,0
55,1,5,14715,16091,0.0,328.218006,18052.0,0.00844,0.0,45.876106,1.030035,50.055377,0,0,0,1,0,0,0,1,0
1000,1,36,437,6250,0.0004,124.942227,124942.0,0.059605,0.000882,28.527122,25.0,75.02312,1,0,0,1,0,0,0,0,1
55,1,15,1568,16103,0.0,328.432001,18063.8,0.008446,0.0,5.980426,1.030038,50.059974,0,0,0,1,0,0,0,1,0
1000,1,32,4871,6250,8e-05,124.943825,124944.0,0.059605,0.00024,63.99848,25.0,75.02248,1,0,0,1,0,0,0,0,1
